# Solar Reserve — History Export,24h,2026-05-05T23:13:41.878Z

# Current Input Snapshot (for reference)
entity_id,state,unit_of_measurement
sensor.ha_solar_reserve_overnight_load_tracker,0.0,kWh
sensor.ha_solar_reserve_average_overnight_load,12.74,kWh
sensor.ha_solar_reserve_daytime_load_tracker,0.0,kWh
sensor.ha_solar_reserve_average_daytime_load,12.75,kWh
sensor.ha_solar_reserve_calculated_surplus,21.91,kWh
sensor.ha_solar_reserve_energy_available,49.34,kWh
sensor.ha_solar_reserve_energy_required,27.43,kWh
sensor.ha_solar_reserve_solar_counted_today,44.38,kWh
sensor.ha_solar_reserve_current_battery_charge,4.96,kWh
sensor.ha_solar_reserve_night_data_days_collected,7,days
sensor.ha_solar_reserve_day_data_days_collected,7,days
sensor.ha_solar_reserve_battery_capacity,24.18,kWh
sensor.ha_solar_reserve_managed_load_usage,1.622,kWh
binary_sensor.ha_solar_reserve_permission,on,

# Current Permission Sensor Attributes
attribute,value
calculated_surplus_kwh,21.91
estimated_runtime_hours,7.3
dynamic_expected_load_kwh,25.01
tomorrow_deficit_kwh,0
avg_night_load_kwh,12.74
avg_day_load_kwh,12.75
raw_home_energy,1130.69
raw_managed_load,126.53076
raw_solar_today,44.3793
raw_solar_tomorrow,50.4322
raw_battery_percent,20.5
battery_sensor_type,percentage
is_night,false
dyn_rest_of_day_kwh,10.84
dyn_rest_of_night_kwh,12.74
dyn_morning_buffer_kwh,1.43
dyn_emergency_reserve_kwh,2.42
device_class,power
icon,mdi:sun-snowflake
friendly_name,HA Solar Reserve Permission

# Historical Data
timestamp,entity_id,display_name,state,unit_of_measurement
2026-05-05T08:34:43.014194+00:00,undefined,undefined,-152.25,
2026-05-05T08:35:19.940405+00:00,undefined,undefined,-152.24,
2026-05-05T08:35:23.014727+00:00,undefined,undefined,-152.27,
2026-05-05T08:35:28.273455+00:00,undefined,undefined,-152.26,
2026-05-05T08:36:13.033636+00:00,undefined,undefined,-152.25,
2026-05-05T08:36:58.292090+00:00,undefined,undefined,-152.24,
2026-05-05T08:37:07.970690+00:00,undefined,undefined,-152.26,
2026-05-05T08:37:37.992111+00:00,undefined,undefined,-152.25,
2026-05-05T08:37:58.072388+00:00,undefined,undefined,-152.27,
2026-05-05T08:38:18.003139+00:00,undefined,undefined,-152.29,
2026-05-05T08:38:33.038947+00:00,undefined,undefined,-152.31,
2026-05-05T08:38:54.079529+00:00,undefined,undefined,-152.33,
2026-05-05T08:39:15.153874+00:00,undefined,undefined,-152.35,
2026-05-05T08:39:31.435991+00:00,undefined,undefined,-152.37,
2026-05-05T08:39:52.059487+00:00,undefined,undefined,-152.39,
2026-05-05T08:40:06.974092+00:00,undefined,undefined,-152.38,
2026-05-05T08:40:11.957003+00:00,undefined,undefined,-152.41,
2026-05-05T08:40:22.146221+00:00,undefined,undefined,-152.4,
2026-05-05T08:40:27.217331+00:00,undefined,undefined,-152.43,
2026-05-05T08:40:37.317936+00:00,undefined,undefined,-152.42,
2026-05-05T08:40:47.253550+00:00,undefined,undefined,-152.45,
2026-05-05T08:40:52.026495+00:00,undefined,undefined,-152.44,
2026-05-05T08:41:22.102013+00:00,undefined,undefined,-152.46,
2026-05-05T08:42:02.592528+00:00,undefined,undefined,-152.45,
2026-05-05T08:42:50.145064+00:00,undefined,undefined,-152.44,
2026-05-05T08:43:10.074587+00:00,undefined,undefined,-152.46,
2026-05-05T08:43:19.486450+00:00,undefined,undefined,-152.45,
2026-05-05T08:44:15.065468+00:00,undefined,undefined,-152.44,
2026-05-05T08:44:55.056475+00:00,undefined,undefined,-152.43,
2026-05-05T08:44:59.996222+00:00,undefined,undefined,-152.45,
2026-05-05T08:45:40.029140+00:00,undefined,undefined,-152.44,
2026-05-05T08:46:17.171788+00:00,undefined,undefined,-152.43,
2026-05-05T08:46:44.986244+00:00,undefined,undefined,-152.45,
2026-05-05T08:47:05.086410+00:00,undefined,undefined,-152.44,
2026-05-05T08:47:50.046743+00:00,undefined,undefined,-152.43,
2026-05-05T08:48:17.225385+00:00,undefined,undefined,-152.42,
2026-05-05T08:48:35.210362+00:00,undefined,undefined,-152.44,
2026-05-05T08:49:17.255648+00:00,undefined,undefined,-152.43,
2026-05-05T08:50:06.002228+00:00,undefined,undefined,-152.42,
2026-05-05T08:50:21.018519+00:00,undefined,undefined,-152.44,
2026-05-05T08:50:50.942824+00:00,undefined,undefined,-152.43,
2026-05-05T08:51:17.374815+00:00,undefined,undefined,-152.42,
2026-05-05T08:52:17.331890+00:00,undefined,undefined,-152.41,
2026-05-05T08:52:19.958909+00:00,undefined,undefined,-152.43,
2026-05-05T08:53:16.051264+00:00,undefined,undefined,-152.42,
2026-05-05T08:54:01.223679+00:00,undefined,undefined,-152.41,
2026-05-05T08:54:16.312222+00:00,undefined,undefined,-152.43,
2026-05-05T08:54:51.073280+00:00,undefined,undefined,-152.42,
2026-05-05T08:55:17.848402+00:00,undefined,undefined,-152.41,
2026-05-05T08:55:37.002318+00:00,undefined,undefined,-152.4,
2026-05-05T08:56:12.422577+00:00,undefined,undefined,-152.42,
2026-05-05T08:56:34.472432+00:00,undefined,undefined,-152.41,
2026-05-05T08:56:50.236099+00:00,undefined,undefined,-152.43,
2026-05-05T08:57:27.365253+00:00,undefined,undefined,-152.45,
2026-05-05T08:57:53.266817+00:00,undefined,undefined,-152.44,
2026-05-05T08:58:03.122531+00:00,undefined,undefined,-152.46,
2026-05-05T08:58:34.130289+00:00,undefined,undefined,-152.45,
2026-05-05T08:58:39.393344+00:00,undefined,undefined,-152.48,
2026-05-05T08:58:59.989583+00:00,undefined,undefined,-152.47,
2026-05-05T08:59:15.429287+00:00,undefined,undefined,-152.49,
2026-05-05T08:59:41.968676+00:00,undefined,undefined,-152.48,
2026-05-05T08:59:52.228417+00:00,undefined,undefined,-152.51,
2026-05-05T08:59:57.492364+00:00,undefined,undefined,-152.5,
2026-05-05T09:00:28.119551+00:00,undefined,undefined,-152.52,
2026-05-05T09:00:58.700738+00:00,undefined,undefined,-152.51,
2026-05-05T09:01:04.086287+00:00,undefined,undefined,-152.54,
2026-05-05T09:01:14.234592+00:00,undefined,undefined,-152.53,
2026-05-05T09:01:40.048072+00:00,undefined,undefined,-152.55,
2026-05-05T09:02:05.211340+00:00,undefined,undefined,-152.54,
2026-05-05T09:02:15.568616+00:00,undefined,undefined,-152.56,
2026-05-05T09:02:44.061315+00:00,undefined,undefined,-152.58,
2026-05-05T09:03:09.154184+00:00,undefined,undefined,-152.6,
2026-05-05T09:03:29.061055+00:00,undefined,undefined,-152.62,
2026-05-05T09:03:51.018353+00:00,undefined,undefined,-152.64,
2026-05-05T09:04:01.102820+00:00,undefined,undefined,-152.63,
2026-05-05T09:04:16.070799+00:00,undefined,undefined,-152.65,
2026-05-05T09:04:36.403559+00:00,undefined,undefined,-152.67,
2026-05-05T09:04:56.836046+00:00,undefined,undefined,-152.69,
2026-05-05T09:05:17.471125+00:00,undefined,undefined,-152.71,
2026-05-05T09:05:38.285173+00:00,undefined,undefined,-152.7,
2026-05-05T09:05:43.488149+00:00,undefined,undefined,-152.73,
2026-05-05T09:05:54.698800+00:00,undefined,undefined,-152.72,
2026-05-05T09:06:00.349183+00:00,undefined,undefined,-152.75,
2026-05-05T09:06:11.532923+00:00,undefined,undefined,-152.74,
2026-05-05T09:06:23.339713+00:00,undefined,undefined,-152.77,
2026-05-05T09:06:27.998935+00:00,undefined,undefined,-152.76,
2026-05-05T09:06:43.045534+00:00,undefined,undefined,-152.78,
2026-05-05T09:07:03.587965+00:00,undefined,undefined,-152.8,
2026-05-05T09:07:26.566401+00:00,undefined,undefined,-152.82,
2026-05-05T09:07:43.026956+00:00,undefined,undefined,-152.84,
2026-05-05T09:08:03.685422+00:00,undefined,undefined,-152.86,
2026-05-05T09:08:19.060191+00:00,undefined,undefined,-152.88,
2026-05-05T09:08:40.520945+00:00,undefined,undefined,-152.9,
2026-05-05T09:08:56.237824+00:00,undefined,undefined,-152.89,
2026-05-05T09:09:01.128562+00:00,undefined,undefined,-152.92,
2026-05-05T09:09:10.968501+00:00,undefined,undefined,-152.91,
2026-05-05T09:09:16.210395+00:00,undefined,undefined,-152.94,
2026-05-05T09:09:26.560503+00:00,undefined,undefined,-152.93,
2026-05-05T09:09:37.419475+00:00,undefined,undefined,-152.96,
2026-05-05T09:09:43.847419+00:00,undefined,undefined,-152.95,
2026-05-05T09:09:59.494807+00:00,undefined,undefined,-152.97,
2026-05-05T09:10:20.979296+00:00,undefined,undefined,-152.99,
2026-05-05T09:10:40.979333+00:00,undefined,undefined,-153.01,
2026-05-05T09:11:02.758269+00:00,undefined,undefined,-153.03,
2026-05-05T09:11:23.099108+00:00,undefined,undefined,-153.05,
2026-05-05T09:11:44.091628+00:00,undefined,undefined,-153.07,
2026-05-05T09:11:56.020807+00:00,undefined,undefined,-153.06,
2026-05-05T09:12:06.148418+00:00,undefined,undefined,-153.09,
2026-05-05T09:12:11.272612+00:00,undefined,undefined,-153.08,
2026-05-05T09:12:25.999206+00:00,undefined,undefined,-153.1,
2026-05-05T09:12:52.022152+00:00,undefined,undefined,-153.12,
2026-05-05T09:13:12.009562+00:00,undefined,undefined,-153.14,
2026-05-05T09:13:33.148778+00:00,undefined,undefined,-153.16,
2026-05-05T09:13:55.324407+00:00,undefined,undefined,-153.18,
2026-05-05T09:14:10.224060+00:00,undefined,undefined,-153.17,
2026-05-05T09:14:21.422564+00:00,undefined,undefined,-153.2,
2026-05-05T09:14:27.389317+00:00,undefined,undefined,-153.19,
2026-05-05T09:14:42.078860+00:00,undefined,undefined,-153.21,
2026-05-05T09:15:02.556608+00:00,undefined,undefined,-153.23,
2026-05-05T09:15:24.600240+00:00,undefined,undefined,-153.25,
2026-05-05T09:15:46.234860+00:00,undefined,undefined,-153.27,
2026-05-05T09:16:07.036280+00:00,undefined,undefined,-153.26,
2026-05-05T09:16:11.988817+00:00,undefined,undefined,-153.29,
2026-05-05T09:16:28.027924+00:00,undefined,undefined,-153.28,
2026-05-05T09:16:33.494345+00:00,undefined,undefined,-153.31,
2026-05-05T09:16:38.998990+00:00,undefined,undefined,-153.3,
2026-05-05T09:16:59.020961+00:00,undefined,undefined,-153.32,
2026-05-05T09:17:19.238828+00:00,undefined,undefined,-153.34,
2026-05-05T09:17:45.058533+00:00,undefined,undefined,-153.36,
2026-05-05T09:18:01.086778+00:00,undefined,undefined,-153.35,
2026-05-05T09:18:06.339135+00:00,undefined,undefined,-153.38,
2026-05-05T09:18:17.929340+00:00,undefined,undefined,-153.37,
2026-05-05T09:18:28.137543+00:00,undefined,undefined,-153.4,
2026-05-05T09:18:38.314456+00:00,undefined,undefined,-153.39,
2026-05-05T09:18:53.103866+00:00,undefined,undefined,-153.41,
2026-05-05T09:19:13.002161+00:00,undefined,undefined,-153.43,
2026-05-05T09:19:38.084748+00:00,undefined,undefined,-153.45,
2026-05-05T09:20:02.973002+00:00,undefined,undefined,-153.47,
2026-05-05T09:20:13.222562+00:00,undefined,undefined,-153.46,
2026-05-05T09:20:24.140938+00:00,undefined,undefined,-153.49,
2026-05-05T09:20:34.072587+00:00,undefined,undefined,-153.48,
2026-05-05T09:20:45.134519+00:00,undefined,undefined,-153.5,
2026-05-05T09:21:10.128068+00:00,undefined,undefined,-153.52,
2026-05-05T09:21:30.199587+00:00,undefined,undefined,-153.54,
2026-05-05T09:21:50.285177+00:00,undefined,undefined,-153.56,
2026-05-05T09:22:09.953074+00:00,undefined,undefined,-153.58,
2026-05-05T09:22:25.215127+00:00,undefined,undefined,-153.57,
2026-05-05T09:22:30.113114+00:00,undefined,undefined,-153.6,
2026-05-05T09:22:45.143552+00:00,undefined,undefined,-153.59,
2026-05-05T09:23:00.025098+00:00,undefined,undefined,-153.61,
2026-05-05T09:23:35.036176+00:00,undefined,undefined,-153.63,
2026-05-05T09:23:55.044642+00:00,undefined,undefined,-153.62,
2026-05-05T09:24:09.981473+00:00,undefined,undefined,-153.64,
2026-05-05T09:24:44.990417+00:00,undefined,undefined,-153.66,
2026-05-05T09:25:05.017146+00:00,undefined,undefined,-153.65,
2026-05-05T09:25:20.048494+00:00,undefined,undefined,-153.67,
2026-05-05T09:25:55.083006+00:00,undefined,undefined,-153.69,
2026-05-05T09:26:17.673614+00:00,undefined,undefined,-153.68,
2026-05-05T09:26:29.962949+00:00,undefined,undefined,-153.7,
2026-05-05T09:27:04.979604+00:00,undefined,undefined,-153.72,
2026-05-05T09:27:30.996136+00:00,undefined,undefined,-153.71,
2026-05-05T09:27:41.014497+00:00,undefined,undefined,-153.73,
2026-05-05T09:28:16.091323+00:00,undefined,undefined,-153.75,
2026-05-05T09:28:31.126073+00:00,undefined,undefined,-153.74,
2026-05-05T09:28:51.173770+00:00,undefined,undefined,-153.76,
2026-05-05T09:29:28.036146+00:00,undefined,undefined,-153.78,
2026-05-05T09:29:42.998132+00:00,undefined,undefined,-153.77,
2026-05-05T09:30:03.099581+00:00,undefined,undefined,-153.79,
2026-05-05T09:30:37.965225+00:00,undefined,undefined,-153.81,
2026-05-05T09:30:58.029541+00:00,undefined,undefined,-153.8,
2026-05-05T09:31:13.963359+00:00,undefined,undefined,-153.82,
2026-05-05T09:31:51.235451+00:00,undefined,undefined,-153.84,
2026-05-05T09:32:17.396635+00:00,undefined,undefined,-153.83,
2026-05-05T09:32:52.081205+00:00,undefined,undefined,-153.82,
2026-05-05T09:32:57.380236+00:00,undefined,undefined,-153.84,
2026-05-05T09:33:31.965643+00:00,undefined,undefined,-153.83,
2026-05-05T09:34:06.985759+00:00,undefined,undefined,-153.82,
2026-05-05T09:34:26.980850+00:00,undefined,undefined,-153.84,
2026-05-05T09:35:17.486396+00:00,undefined,undefined,-153.83,
2026-05-05T09:35:48.130365+00:00,undefined,undefined,-153.82,
2026-05-05T09:35:53.099970+00:00,undefined,undefined,-153.84,
2026-05-05T09:37:04.025998+00:00,undefined,undefined,-153.83,
2026-05-05T09:37:16.538715+00:00,undefined,undefined,-153.82,
2026-05-05T09:37:24.070450+00:00,undefined,undefined,-153.85,
2026-05-05T09:37:38.985356+00:00,undefined,undefined,-153.84,
2026-05-05T09:38:16.543219+00:00,undefined,undefined,-153.83,
2026-05-05T09:38:53.998962+00:00,undefined,undefined,-153.85,
2026-05-05T09:39:14.048339+00:00,undefined,undefined,-153.84,
2026-05-05T09:39:34.091172+00:00,undefined,undefined,-153.86,
2026-05-05T09:39:59.131612+00:00,undefined,undefined,-153.85,
2026-05-05T09:40:14.300724+00:00,undefined,undefined,-153.87,
2026-05-05T09:40:44.033312+00:00,undefined,undefined,-153.86,
2026-05-05T09:40:49.066215+00:00,undefined,undefined,-153.89,
2026-05-05T09:40:59.152045+00:00,undefined,undefined,-153.88,
2026-05-05T09:41:24.239365+00:00,undefined,undefined,-153.9,
2026-05-05T09:41:59.103045+00:00,undefined,undefined,-153.89,
2026-05-05T09:42:04.047053+00:00,undefined,undefined,-153.92,
2026-05-05T09:42:14.405598+00:00,undefined,undefined,-153.91,
2026-05-05T09:42:38.990774+00:00,undefined,undefined,-153.93,
2026-05-05T09:43:09.086600+00:00,undefined,undefined,-153.95,
2026-05-05T09:43:24.965579+00:00,undefined,undefined,-153.94,
2026-05-05T09:43:40.201335+00:00,undefined,undefined,-153.96,
2026-05-05T09:44:04.990309+00:00,undefined,undefined,-153.98,
2026-05-05T09:44:35.011165+00:00,undefined,undefined,-153.97,
2026-05-05T09:44:39.991451+00:00,undefined,undefined,-154.0,
2026-05-05T09:44:50.171237+00:00,undefined,undefined,-153.99,
2026-05-05T09:45:15.040940+00:00,undefined,undefined,-154.01,
2026-05-05T09:45:40.139147+00:00,undefined,undefined,-154.03,
2026-05-05T09:46:00.028817+00:00,undefined,undefined,-154.02,
2026-05-05T09:46:05.069460+00:00,undefined,undefined,-154.05,
2026-05-05T09:46:09.988590+00:00,undefined,undefined,-154.04,
2026-05-05T09:46:30.009657+00:00,undefined,undefined,-154.06,
2026-05-05T09:46:49.965517+00:00,undefined,undefined,-154.08,
2026-05-05T09:47:19.998387+00:00,undefined,undefined,-154.1,
2026-05-05T09:47:35.012802+00:00,undefined,undefined,-154.09,
2026-05-05T09:47:50.021574+00:00,undefined,undefined,-154.11,
2026-05-05T09:48:14.984771+00:00,undefined,undefined,-154.13,
2026-05-05T09:48:45.021725+00:00,undefined,undefined,-154.15,
2026-05-05T09:49:05.014419+00:00,undefined,undefined,-154.14,
2026-05-05T09:49:15.058368+00:00,undefined,undefined,-154.16,
2026-05-05T09:49:40.059035+00:00,undefined,undefined,-154.18,
2026-05-05T09:50:05.971699+00:00,undefined,undefined,-154.2,
2026-05-05T09:50:25.989382+00:00,undefined,undefined,-154.19,
2026-05-05T09:50:36.170629+00:00,undefined,undefined,-154.22,
2026-05-05T09:50:46.122446+00:00,undefined,undefined,-154.21,
2026-05-05T09:51:01.054804+00:00,undefined,undefined,-154.23,
2026-05-05T09:51:36.006639+00:00,undefined,undefined,-154.25,
2026-05-05T09:52:00.986661+00:00,undefined,undefined,-154.24,
2026-05-05T09:52:06.020458+00:00,undefined,undefined,-154.26,
2026-05-05T09:52:46.163603+00:00,undefined,undefined,-154.28,
2026-05-05T09:53:06.132746+00:00,undefined,undefined,-154.27,
2026-05-05T09:53:21.708700+00:00,undefined,undefined,-154.29,
2026-05-05T09:54:03.043640+00:00,undefined,undefined,-154.31,
2026-05-05T09:54:14.005222+00:00,undefined,undefined,-154.3,
2026-05-05T09:54:46.623873+00:00,undefined,undefined,-154.32,
2026-05-05T09:55:07.023084+00:00,undefined,undefined,-154.31,
2026-05-05T09:55:32.993737+00:00,undefined,undefined,-154.33,
2026-05-05T09:56:16.390612+00:00,undefined,undefined,-154.34,
2026-05-05T09:56:58.824702+00:00,undefined,undefined,-154.36,
2026-05-05T09:57:16.529360+00:00,undefined,undefined,-154.35,
2026-05-05T09:57:36.069207+00:00,undefined,undefined,-154.37,
2026-05-05T09:58:12.446666+00:00,undefined,undefined,-154.36,
2026-05-05T09:58:18.097303+00:00,undefined,undefined,-154.38,
2026-05-05T09:58:48.236008+00:00,undefined,undefined,-154.4,
2026-05-05T09:59:08.217625+00:00,undefined,undefined,-154.39,
2026-05-05T09:59:13.228886+00:00,undefined,undefined,-154.42,
2026-05-05T09:59:24.490556+00:00,undefined,undefined,-154.41,
2026-05-05T09:59:40.138862+00:00,undefined,undefined,-154.43,
2026-05-05T10:00:00.274989+00:00,undefined,undefined,-154.45,
2026-05-05T10:00:25.140778+00:00,undefined,undefined,-154.47,
2026-05-05T10:00:46.135166+00:00,undefined,undefined,-154.49,
2026-05-05T10:01:05.994875+00:00,undefined,undefined,-154.48,
2026-05-05T10:01:11.061866+00:00,undefined,undefined,-154.51,
2026-05-05T10:01:27.059349+00:00,undefined,undefined,-154.5,
2026-05-05T10:01:32.447029+00:00,undefined,undefined,-154.53,
2026-05-05T10:01:43.342139+00:00,undefined,undefined,-154.52,
2026-05-05T10:01:53.415025+00:00,undefined,undefined,-154.54,
2026-05-05T10:02:18.033427+00:00,undefined,undefined,-154.56,
2026-05-05T10:02:38.030299+00:00,undefined,undefined,-154.58,
2026-05-05T10:03:03.430068+00:00,undefined,undefined,-154.57,
2026-05-05T10:03:04.125743+00:00,undefined,undefined,-154.6,
2026-05-05T10:03:17.999412+00:00,undefined,undefined,-154.59,
2026-05-05T10:03:24.512474+00:00,undefined,undefined,-154.62,
2026-05-05T10:03:35.254948+00:00,undefined,undefined,-154.61,
2026-05-05T10:03:45.173511+00:00,undefined,undefined,-154.64,
2026-05-05T10:03:55.216445+00:00,undefined,undefined,-154.63,
2026-05-05T10:04:10.140768+00:00,undefined,undefined,-154.65,
2026-05-05T10:04:31.557379+00:00,undefined,undefined,-154.67,
2026-05-05T10:04:59.126484+00:00,undefined,undefined,-154.69,
2026-05-05T10:05:17.549563+00:00,undefined,undefined,-154.68,
2026-05-05T10:05:20.523128+00:00,undefined,undefined,-154.71,
2026-05-05T10:05:32.022120+00:00,undefined,undefined,-154.7,
2026-05-05T10:05:42.033723+00:00,undefined,undefined,-154.73,
2026-05-05T10:05:47.541947+00:00,undefined,undefined,-154.72,
2026-05-05T10:06:08.103474+00:00,undefined,undefined,-154.74,
2026-05-05T10:06:30.413397+00:00,undefined,undefined,-154.76,
2026-05-05T10:06:50.610625+00:00,undefined,undefined,-154.78,
2026-05-05T10:07:12.548582+00:00,undefined,undefined,-154.77,
2026-05-05T10:07:17.961041+00:00,undefined,undefined,-154.8,
2026-05-05T10:07:33.251280+00:00,undefined,undefined,-154.79,
2026-05-05T10:07:38.071132+00:00,undefined,undefined,-154.82,
2026-05-05T10:07:43.047563+00:00,undefined,undefined,-154.81,
2026-05-05T10:08:19.313296+00:00,undefined,undefined,-154.83,
2026-05-05T10:08:50.088389+00:00,undefined,undefined,-154.82,
2026-05-05T10:08:55.256518+00:00,undefined,undefined,-154.84,
2026-05-05T10:09:36.211725+00:00,undefined,undefined,-154.86,
2026-05-05T10:09:52.141542+00:00,undefined,undefined,-154.85,
2026-05-05T10:10:12.102464+00:00,undefined,undefined,-154.87,
2026-05-05T10:10:43.109661+00:00,undefined,undefined,-154.86,
2026-05-05T10:10:53.030859+00:00,undefined,undefined,-154.89,
2026-05-05T10:10:58.119288+00:00,undefined,undefined,-154.88,
2026-05-05T10:11:35.409565+00:00,undefined,undefined,-154.9,
2026-05-05T10:12:00.186733+00:00,undefined,undefined,-154.89,
2026-05-05T10:12:10.371490+00:00,undefined,undefined,-154.91,
2026-05-05T10:12:51.217877+00:00,undefined,undefined,-154.93,
2026-05-05T10:13:01.223400+00:00,undefined,undefined,-154.92,
2026-05-05T10:13:27.066661+00:00,undefined,undefined,-154.94,
2026-05-05T10:13:48.000919+00:00,undefined,undefined,-154.96,
2026-05-05T10:14:09.290932+00:00,undefined,undefined,-154.98,
2026-05-05T10:14:26.682670+00:00,undefined,undefined,-154.97,
2026-05-05T10:14:32.109842+00:00,undefined,undefined,-155.0,
2026-05-05T10:14:42.123210+00:00,undefined,undefined,-154.99,
2026-05-05T10:14:53.327254+00:00,undefined,undefined,-155.02,
2026-05-05T10:14:58.262620+00:00,undefined,undefined,-155.01,
2026-05-05T10:15:13.237437+00:00,undefined,undefined,-155.03,
2026-05-05T10:15:38.755348+00:00,undefined,undefined,-155.05,
2026-05-05T10:16:05.427037+00:00,undefined,undefined,-155.07,
2026-05-05T10:16:26.518902+00:00,undefined,undefined,-155.06,
2026-05-05T10:16:38.142815+00:00,undefined,undefined,-155.08,
2026-05-05T10:17:15.446440+00:00,undefined,undefined,-155.1,
2026-05-05T10:17:33.442850+00:00,undefined,undefined,-155.09,
2026-05-05T10:17:53.249330+00:00,undefined,undefined,-155.11,
2026-05-05T10:18:35.393785+00:00,undefined,undefined,-155.1,
2026-05-05T10:18:45.111077+00:00,undefined,undefined,-155.12,
2026-05-05T10:19:51.069373+00:00,undefined,undefined,-155.11,
2026-05-05T10:20:01.200444+00:00,undefined,undefined,-155.1,
2026-05-05T10:20:16.974936+00:00,undefined,undefined,-155.12,
2026-05-05T10:21:01.247344+00:00,undefined,undefined,-155.11,
2026-05-05T10:21:54.008589+00:00,undefined,undefined,-155.1,
2026-05-05T10:21:58.965528+00:00,undefined,undefined,-155.12,
2026-05-05T10:22:35.270616+00:00,undefined,undefined,-155.11,
2026-05-05T10:23:01.246977+00:00,undefined,undefined,-155.1,
2026-05-05T10:23:38.525520+00:00,undefined,undefined,-155.12,
2026-05-05T10:23:55.260116+00:00,undefined,undefined,-155.11,
2026-05-05T10:24:33.117110+00:00,undefined,undefined,-155.1,
2026-05-05T10:24:54.101459+00:00,undefined,undefined,-155.12,
2026-05-05T10:25:30.318731+00:00,undefined,undefined,-155.14,
2026-05-05T10:25:51.092204+00:00,undefined,undefined,-155.13,
2026-05-05T10:26:08.487683+00:00,undefined,undefined,-155.15,
2026-05-05T10:26:39.290955+00:00,undefined,undefined,-155.14,
2026-05-05T10:26:44.089448+00:00,undefined,undefined,-155.17,
2026-05-05T10:26:54.037564+00:00,undefined,undefined,-155.16,
2026-05-05T10:27:20.137041+00:00,undefined,undefined,-155.18,
2026-05-05T10:27:53.041401+00:00,undefined,undefined,-155.17,
2026-05-05T10:27:58.226622+00:00,undefined,undefined,-155.19,
2026-05-05T10:28:33.063356+00:00,undefined,undefined,-155.21,
2026-05-05T10:28:53.012203+00:00,undefined,undefined,-155.2,
2026-05-05T10:29:09.111104+00:00,undefined,undefined,-155.22,
2026-05-05T10:29:58.609524+00:00,undefined,undefined,-155.24,
2026-05-05T10:30:00.397519+00:00,undefined,undefined,-155.23,
2026-05-05T10:30:19.276641+00:00,undefined,undefined,-155.25,
2026-05-05T10:30:34.158902+00:00,undefined,undefined,-155.27,
2026-05-05T10:30:54.026810+00:00,undefined,undefined,-155.29,
2026-05-05T10:31:16.079701+00:00,undefined,undefined,-155.31,
2026-05-05T10:31:31.010480+00:00,undefined,undefined,-155.33,
2026-05-05T10:31:51.192788+00:00,undefined,undefined,-155.35,
2026-05-05T10:32:11.250982+00:00,undefined,undefined,-155.37,
2026-05-05T10:32:26.074543+00:00,undefined,undefined,-155.39,
2026-05-05T10:32:46.249373+00:00,undefined,undefined,-155.41,
2026-05-05T10:33:00.472582+00:00,undefined,undefined,-155.4,
2026-05-05T10:33:05.977496+00:00,undefined,undefined,-155.43,
2026-05-05T10:33:17.164007+00:00,undefined,undefined,-155.42,
2026-05-05T10:33:23.153249+00:00,undefined,undefined,-155.45,
2026-05-05T10:33:38.414504+00:00,undefined,undefined,-155.44,
2026-05-05T10:33:43.082616+00:00,undefined,undefined,-155.47,
2026-05-05T10:33:48.090203+00:00,undefined,undefined,-155.46,
2026-05-05T10:33:58.095707+00:00,undefined,undefined,-155.49,
2026-05-05T10:34:07.913133+00:00,undefined,undefined,-155.48,
2026-05-05T10:34:18.232722+00:00,undefined,undefined,-155.51,
2026-05-05T10:34:33.966124+00:00,undefined,undefined,-155.5,
2026-05-05T10:35:00.518612+00:00,undefined,undefined,-155.49,
2026-05-05T10:35:49.263087+00:00,undefined,undefined,-155.51,
2026-05-05T10:35:54.303206+00:00,undefined,undefined,-155.5,
2026-05-05T10:36:33.991746+00:00,undefined,undefined,-155.52,
2026-05-05T10:36:44.527548+00:00,undefined,undefined,-155.51,
2026-05-05T10:37:11.189908+00:00,undefined,undefined,-155.53,
2026-05-05T10:37:47.055677+00:00,undefined,undefined,-155.55,
2026-05-05T10:38:00.642445+00:00,undefined,undefined,-155.54,
2026-05-05T10:38:23.258117+00:00,undefined,undefined,-155.56,
2026-05-05T10:38:48.966248+00:00,undefined,undefined,-155.55,
2026-05-05T10:39:00.264819+00:00,undefined,undefined,-155.58,
2026-05-05T10:39:20.229100+00:00,undefined,undefined,-155.57,
2026-05-05T10:39:39.968031+00:00,undefined,undefined,-155.59,
2026-05-05T10:40:00.744035+00:00,undefined,undefined,-155.58,
2026-05-05T10:40:15.102824+00:00,undefined,undefined,-155.6,
2026-05-05T10:41:00.091413+00:00,undefined,undefined,-155.62,
2026-05-05T10:41:31.109690+00:00,undefined,undefined,-155.61,
2026-05-05T10:42:00.715217+00:00,undefined,undefined,-155.6,
2026-05-05T10:42:36.002531+00:00,undefined,undefined,-155.62,
2026-05-05T10:42:46.082114+00:00,undefined,undefined,-155.61,
2026-05-05T10:43:26.080631+00:00,undefined,undefined,-155.6,
2026-05-05T10:44:00.728134+00:00,undefined,undefined,-155.59,
2026-05-05T10:44:10.951850+00:00,undefined,undefined,-155.61,
2026-05-05T10:45:00.735830+00:00,undefined,undefined,-155.6,
2026-05-05T10:45:46.135743+00:00,undefined,undefined,-155.61,
2026-05-05T10:46:41.998312+00:00,undefined,undefined,-155.6,
2026-05-05T10:47:00.760413+00:00,undefined,undefined,-155.59,
